Dataset	RunID	Masking	Build	Chance	RunTime	SeqNum	UPNum	AANum	MotNum	Rank	Sig	Pattern	IC	Occ	Support	UP	ExpUP	Prob	Cloud	CloudSeq	CloudUP
interactors_of.Q9NZ01	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:01:33	16	10	2886	0	0	0.3	-									
interactors_of.Q9NZ01	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:28	16	10	2886	0	0	0.3	-									
interactors_of.Q9NZM1	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:36	22	20	2878	0	0	0.3	-									
interactors_of.Q9NZM1	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:43	22	20	2878	0	0	0.3	-									
interactors_of.Q9NZM1	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:05	22	20	2878	0	0	0.3	-									
interactors_of.Q9NZM1	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:36	22	20	2878	0	0	0.3	-									
interactors_of.Q9NZM1	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:43	22	20	2878	0	0	0.3	-									
interactors_of.Q9NZM1	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:05	22	20	2878	0	0	0.3	-									
interactors_of.Q9NZM1	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:36	22	20	2878	0	0	0.3	-									
interactors_of.Q9NZM1	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:43	22	20	2878	0	0	0.3	-									
interactors_of.Q9NZM1	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:05	22	20	2878	0	0	0.3	-									
interactors_of.Q9NZM1	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:36	22	20	2878	0	0	0.3	-									
interactors_of.Q9NZM1	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:43	22	20	2878	0	0	0.3	-									
interactors_of.Q9NZM1	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:05	22	20	2878	0	0	0.3	-									
interactors_of.Q9NZM1	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:36	22	20	2878	0	0	0.3	-									
interactors_of.Q9NZM1	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:43	22	20	2878	0	0	0.3	-									
interactors_of.Q9NZM1	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:05	22	20	2878	0	0	0.3	-									
interactors_of.Q9NZM1	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:36	22	20	2878	0	0	0.3	-									
interactors_of.Q9NZM1	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:43	22	20	2878	0	0	0.3	-									
interactors_of.Q9NZM1	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:05	22	20	2878	0	0	0.3	-									
interactors_of.Q9NZM1	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:36	22	20	2878	0	0	0.3	-									
interactors_of.Q9NZM1	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:43	22	20	2878	0	0	0.3	-									
interactors_of.Q9NZM1	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:05	22	20	2878	0	0	0.3	-									
interactors_of.Q9NZM1	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:36	22	20	2878	0	0	0.3	-									
interactors_of.Q9NZM1	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:43	22	20	2878	0	0	0.3	-									
interactors_of.Q9NZM1	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:05	22	20	2878	0	0	0.3	-									
interactors_of.Q9NZM1	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:36	22	20	2878	0	0	0.3	-									
interactors_of.Q9NZM1	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:43	22	20	2878	0	0	0.3	-									
interactors_of.Q9NZM1	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:05	22	20	2878	0	0	0.3	-									
interactors_of.Q9NZM1	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:36	22	20	2878	0	0	0.3	-									
interactors_of.Q9NZM1	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:43	22	20	2878	0	0	0.3	-									
interactors_of.Q9NZM1	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:05	22	20	2878	0	0	0.3	-									
interactors_of.Q9NZM1	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:36	22	20	2878	0	0	0.3	-									
interactors_of.Q9NZM1	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:43	22	20	2878	0	0	0.3	-									
interactors_of.Q9NZM1	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:05	22	20	2878	0	0	0.3	-									
interactors_of.Q9NZM1	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:36	22	20	2878	0	0	0.3	-									
interactors_of.Q9NZM1	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:43	22	20	2878	0	0	0.3	-									
interactors_of.Q9NZM1	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:05	22	20	2878	0	0	0.3	-									
interactors_of.Q9NZM1	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:36	22	20	2878	0	0	0.3	-									
interactors_of.Q9NZM1	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:43	22	20	2878	0	0	0.3	-									
interactors_of.Q9NZM1	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:05	22	20	2878	0	0	0.3	-									
interactors_of.Q9NZM1	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:36	22	20	2878	0	0	0.3	-									
interactors_of.Q9NZM1	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:43	22	20	2878	0	0	0.3	-									
interactors_of.Q9NZM1	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:05	22	20	2878	0	0	0.3	-									
interactors_of.Q9NZM1	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:36	22	20	2878	0	0	0.3	-									
interactors_of.Q9NZM1	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:43	22	20	2878	0	0	0.3	-									
interactors_of.Q9NZM1	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:05	22	20	2878	0	0	0.3	-									
interactors_of.Q9NZM1	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:36	22	20	2878	0	0	0.3	-									
interactors_of.Q9NZM1	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:43	22	20	2878	0	0	0.3	-									
interactors_of.Q9NZM1	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:05	22	20	2878	0	0	0.3	-									
interactors_of.Q9NZM1	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:36	22	20	2878	0	0	0.3	-									
interactors_of.Q9NZM1	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:43	22	20	2878	0	0	0.3	-									
interactors_of.Q9NZM1	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:05	22	20	2878	0	0	0.3	-									
interactors_of.Q9NZM1	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:36	22	20	2878	0	0	0.3	-									
interactors_of.Q9NZM1	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:43	22	20	2878	0	0	0.3	-									
interactors_of.Q9NZM1	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:05	22	20	2878	0	0	0.3	-									
interactors_of.Q9NZM1	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:36	22	20	2878	0	0	0.3	-									
interactors_of.Q9NZM1	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:43	22	20	2878	0	0	0.3	-									
interactors_of.Q9NZM1	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:05	22	20	2878	0	0	0.3	-									
interactors_of.Q9NZM1	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:36	22	20	2878	0	0	0.3	-									
interactors_of.Q9NZM1	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:43	22	20	2878	0	0	0.3	-									
interactors_of.Q9NZM1	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:05	22	20	2878	0	0	0.3	-									
interactors_of.Q9NZM1	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:36	22	20	2878	0	0	0.3	-									
interactors_of.Q9NZM1	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:43	22	20	2878	0	0	0.3	-									
interactors_of.Q9NZM1	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:05	22	20	2878	0	0	0.3	-									
interactors_of.Q9NZM1	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:36	22	20	2878	0	0	0.3	-									
interactors_of.Q9NZM1	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:43	22	20	2878	0	0	0.3	-									
interactors_of.Q9NZM1	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:05	22	20	2878	0	0	0.3	-									
interactors_of.Q9UPN7	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:27	12	8	3249	0	0	0.3	-									
interactors_of.Q9UPN7	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:27	12	8	3249	0	0	0.3	-									
interactors_of.Q9UPN7	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:27	12	8	3249	0	0	0.3	-									
interactors_of.Q9UPN7	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:27	12	8	3249	0	0	0.3	-									
interactors_of.Q9UPN7	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:27	12	8	3249	0	0	0.3	-									
interactors_of.Q9UPN7	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:27	12	8	3249	0	0	0.3	-									
interactors_of.Q9UPN7	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:27	12	8	3249	0	0	0.3	-									
interactors_of.Q9UPN7	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:27	12	8	3249	0	0	0.3	-									
interactors_of.Q9UPN7	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:27	12	8	3249	0	0	0.3	-									
interactors_of.Q9UPN7	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:27	12	8	3249	0	0	0.3	-									
interactors_of.Q9UPN7	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:27	12	8	3249	0	0	0.3	-									
interactors_of.Q9UPN7	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:27	12	8	3249	0	0	0.3	-									
interactors_of.Q9Y4F1	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:17	6	5	1438	0	0	0.3	-									
interactors_of.Q9Y4F1	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:17	6	5	1438	0	0	0.3	-									
interactors_of.Q9Y4F1	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:17	6	5	1438	0	0	0.3	-									
interactors_of.Q9Y4F1	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:17	6	5	1438	0	0	0.3	-									
interactors_of.Q9Y4F1	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:17	6	5	1438	0	0	0.3	-									
interactors_of.Q9Y4F1	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:17	6	5	1438	0	0	0.3	-									
interactors_of.Q9Y4W2	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:01:14	9	5	2916	0	0	0.3	-									
interactors_of.Q9Y4W2	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:04	9	5	2916	0	0	0.3	-									
interactors_of.Q9Y4W2	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:01:14	9	5	2916	0	0	0.3	-									
interactors_of.Q9Y4W2	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:04	9	5	2916	0	0	0.3	-									
interactors_of.Q9Y4W2	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:01:14	9	5	2916	0	0	0.3	-									
interactors_of.Q9Y4W2	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:04	9	5	2916	0	0	0.3	-									
interactors_of.Q9Y4W2	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:01:14	9	5	2916	0	0	0.3	-									
interactors_of.Q9Y4W2	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:04	9	5	2916	0	0	0.3	-									
interactors_of.Q9Y4W2	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:01:14	9	5	2916	0	0	0.3	-									
interactors_of.Q9Y4W2	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:04	9	5	2916	0	0	0.3	-									
interactors_of.Q9Y4W2	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:01:14	9	5	2916	0	0	0.3	-									
interactors_of.Q9Y4W2	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:04	9	5	2916	0	0	0.3	-									
interactors_of.Q9Y4W2	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:01:14	9	5	2916	0	0	0.3	-									
interactors_of.Q9Y4W2	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:04	9	5	2916	0	0	0.3	-									
interactors_of.Q9Y4W2	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:01:14	9	5	2916	0	0	0.3	-									
interactors_of.Q9Y4W2	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:04	9	5	2916	0	0	0.3	-									
interactors_of.Q9Y4W2	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:01:14	9	5	2916	0	0	0.3	-									
interactors_of.Q9Y4W2	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:04	9	5	2916	0	0	0.3	-									
interactors_of.Q9Y5M8	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:25	22	17	1516	0	0	0.3	-									
interactors_of.Q9Y5M8	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:25	22	17	1516	0	0	0.3	-									
interactors_of.Q9Y5M8	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:25	22	17	1516	0	0	0.3	-									
interactors_of.Q9Y5M8	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:25	22	17	1516	0	0	0.3	-									
interactors_of.Q9Y5M8	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:25	22	17	1516	0	0	0.3	-									
interactors_of.Q9Y5M8	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:25	22	17	1516	0	0	0.3	-									
interactors_of.Q9Y5M8	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:25	22	17	1516	0	0	0.3	-									
interactors_of.Q9Y5M8	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:25	22	17	1516	0	0	0.3	-									
interactors_of.Q9Y5M8	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:25	22	17	1516	0	0	0.3	-									
interactors_of.Q9Y5M8	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:25	22	17	1516	0	0	0.3	-									
interactors_of.Q9Y5M8	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:25	22	17	1516	0	0	0.3	-									
interactors_of.Q9Y5M8	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:25	22	17	1516	0	0	0.3	-									
interactors_of.Q9Y5M8	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:25	22	17	1516	0	0	0.3	-									
interactors_of.Q9Y5M8	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:25	22	17	1516	0	0	0.3	-									
interactors_of.Q9Y5M8	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:25	22	17	1516	0	0	0.3	-									
interactors_of.Q9Y5M8	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:25	22	17	1516	0	0	0.3	-									
interactors_of.Q9Y5M8	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:25	22	17	1516	0	0	0.3	-									
interactors_of.Q9Y5M8	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:25	22	17	1516	0	0	0.3	-									
interactors_of.Q9Y5M8	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:25	22	17	1516	0	0	0.3	-									
interactors_of.Q9Y5M8	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:25	22	17	1516	0	0	0.3	-									
interactors_of.Q9Y5M8	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:25	22	17	1516	0	0	0.3	-									
interactors_of.Q9Y5M8	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:25	22	17	1516	0	0	0.3	-									
interactors_of.Q9Y6N5	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:01:04	34	23	4200	0	0	0.3	-									
interactors_of.Q9Y6N5	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:11	34	23	4200	0	0	0.3	-									
interactors_of.Q9Y6N5	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:01:17	34	23	4200	0	0	0.3	-									
interactors_of.Q9Y6N5	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:02:17	34	23	4200	0	0	0.3	-									
interactors_of.Q9Y6N5	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:01:04	34	23	4200	0	0	0.3	-									
interactors_of.Q9Y6N5	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:11	34	23	4200	0	0	0.3	-									
interactors_of.Q9Y6N5	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:01:17	34	23	4200	0	0	0.3	-									
interactors_of.Q9Y6N5	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:02:17	34	23	4200	0	0	0.3	-									
interactors_of.Q9Y6N5	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:01:04	34	23	4200	0	0	0.3	-									
interactors_of.Q9Y6N5	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:11	34	23	4200	0	0	0.3	-									
interactors_of.Q9Y6N5	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:01:17	34	23	4200	0	0	0.3	-									
interactors_of.Q9Y6N5	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:02:17	34	23	4200	0	0	0.3	-									
interactors_of.Q9Y6N5	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:01:04	34	23	4200	0	0	0.3	-									
interactors_of.Q9Y6N5	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:11	34	23	4200	0	0	0.3	-									
interactors_of.Q9Y6N5	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:01:17	34	23	4200	0	0	0.3	-									
interactors_of.Q9Y6N5	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:02:17	34	23	4200	0	0	0.3	-									
interactors_of.Q9Y6N5	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:01:04	34	23	4200	0	0	0.3	-									
interactors_of.Q9Y6N5	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:11	34	23	4200	0	0	0.3	-									
interactors_of.Q9Y6N5	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:01:17	34	23	4200	0	0	0.3	-									
interactors_of.Q9Y6N5	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:02:17	34	23	4200	0	0	0.3	-									
interactors_of.Q9Y6N5	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:01:04	34	23	4200	0	0	0.3	-									
interactors_of.Q9Y6N5	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:11	34	23	4200	0	0	0.3	-									
interactors_of.Q9Y6N5	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:01:17	34	23	4200	0	0	0.3	-									
interactors_of.Q9Y6N5	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:02:17	34	23	4200	0	0	0.3	-									
interactors_of.Q9Y6N5	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:01:04	34	23	4200	0	0	0.3	-									
interactors_of.Q9Y6N5	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:11	34	23	4200	0	0	0.3	-									
interactors_of.Q9Y6N5	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:01:17	34	23	4200	0	0	0.3	-									
interactors_of.Q9Y6N5	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:02:17	34	23	4200	0	0	0.3	-									
interactors_of.Q9Y6N5	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:01:04	34	23	4200	0	0	0.3	-									
interactors_of.Q9Y6N5	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:11	34	23	4200	0	0	0.3	-									
interactors_of.Q9Y6N5	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:01:17	34	23	4200	0	0	0.3	-									
interactors_of.Q9Y6N5	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:02:17	34	23	4200	0	0	0.3	-									
interactors_of.Q9Y6N5	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:01:04	34	23	4200	0	0	0.3	-									
interactors_of.Q9Y6N5	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:11	34	23	4200	0	0	0.3	-									
interactors_of.Q9Y6N5	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:01:17	34	23	4200	0	0	0.3	-									
interactors_of.Q9Y6N5	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:02:17	34	23	4200	0	0	0.3	-									
interactors_of.Q9Y6N5	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:01:04	34	23	4200	0	0	0.3	-									
interactors_of.Q9Y6N5	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:11	34	23	4200	0	0	0.3	-									
interactors_of.Q9Y6N5	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:01:17	34	23	4200	0	0	0.3	-									
interactors_of.Q9Y6N5	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:02:17	34	23	4200	0	0	0.3	-									
interactors_of.Q9Y6N5	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:01:04	34	23	4200	0	0	0.3	-									
interactors_of.Q9Y6N5	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:11	34	23	4200	0	0	0.3	-									
interactors_of.Q9Y6N5	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:01:17	34	23	4200	0	0	0.3	-									
interactors_of.Q9Y6N5	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:02:17	34	23	4200	0	0	0.3	-									
interactors_of.Q9Y6N5	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:01:04	34	23	4200	0	0	0.3	-									
interactors_of.Q9Y6N5	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:11	34	23	4200	0	0	0.3	-									
interactors_of.Q9Y6N5	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:01:17	34	23	4200	0	0	0.3	-									
interactors_of.Q9Y6N5	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:02:17	34	23	4200	0	0	0.3	-									
interactors_of.Q9Y6N5	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:01:04	34	23	4200	0	0	0.3	-									
interactors_of.Q9Y6N5	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:11	34	23	4200	0	0	0.3	-									
interactors_of.Q9Y6N5	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:01:17	34	23	4200	0	0	0.3	-									
interactors_of.Q9Y6N5	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:02:17	34	23	4200	0	0	0.3	-									
interactors_of.Q9Y6N5	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:01:04	34	23	4200	0	0	0.3	-									
interactors_of.Q9Y6N5	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:11	34	23	4200	0	0	0.3	-									
interactors_of.Q9Y6N5	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:01:17	34	23	4200	0	0	0.3	-									
interactors_of.Q9Y6N5	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:02:17	34	23	4200	0	0	0.3	-									
interactors_of.Q9Y6N5	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:01:04	34	23	4200	0	0	0.3	-									
interactors_of.Q9Y6N5	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:11	34	23	4200	0	0	0.3	-									
interactors_of.Q9Y6N5	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:01:17	34	23	4200	0	0	0.3	-									
interactors_of.Q9Y6N5	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:02:17	34	23	4200	0	0	0.3	-									
interactors_of.Q9Y6N5	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:01:04	34	23	4200	0	0	0.3	-									
interactors_of.Q9Y6N5	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:11	34	23	4200	0	0	0.3	-									
interactors_of.Q9Y6N5	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:01:17	34	23	4200	0	0	0.3	-									
interactors_of.Q9Y6N5	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:02:17	34	23	4200	0	0	0.3	-									
interactors_of.Q9Y6N5	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:01:04	34	23	4200	0	0	0.3	-									
interactors_of.Q9Y6N5	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:11	34	23	4200	0	0	0.3	-									
interactors_of.Q9Y6N5	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:01:17	34	23	4200	0	0	0.3	-									
interactors_of.Q9Y6N5	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:02:17	34	23	4200	0	0	0.3	-									
interactors_of.Q9Y6N5	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:01:04	34	23	4200	0	0	0.3	-									
interactors_of.Q9Y6N5	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:11	34	23	4200	0	0	0.3	-									
